wavelength_nm,out_1,out_2,out_3,out_4
1542.595,0.0007757897801393226,0.0013598921741932025,0.00014569003452867963,0.00017552319513849425
1542.6,0.0007465680203393843,0.0013646377566117742,0.00015417330925227024,0.00016935198572838914
1542.605,0.000717590756559516,0.0013689273489243148,0.0001628552474437833,0.0001632259773304314
1542.61,0.0006888810877508735,0.0013727571965021354,0.00017173087499931387,0.00015714974957699716
1542.615,0.0006604620380661845,0.0013761238501287455,0.00018079506996891568,0.00015112786014392427
1542.62,0.0006323565408236835,0.0013790241694676382,0.00019004256563150414,0.00014516484156059102
1542.625,0.0006045874224412123,0.0013814553263335112,0.00019946795368506461,0.00013926519802453147
1542.63,0.000577177386391401,0.0013834148077591516,0.00020906568753756058,0.0001334334022312778
1542.635,0.0005501489971565205,0.0013849004188588475,0.0002188300857069653,0.00012767389221479973
1542.64,0.0005235246642072379,0.0013859102854837907,0.0002287553353244245,0.0001219910682035252
1542.645,0.0004973266260278636,0.0013864428566667678,0.00023883549573383033,0.00011638928949670039
1542.65,0.00047157693416889195,0.0013864969068550406,0.00024906450219683274,0.00011087287135676203
1542.655,0.00044629743737498954,0.0013860715379277796,0.00025943616968709786,0.00010544608192793395
1542.66,0.00042150976576158026,0.0013851661809966937,0.00026994419678608975,0.00010011313917502294
1542.665,0.000397235315088199,0.0013837805979877542,0.00028058216966321894,9.487820785264706e-05
1542.67,0.00037349523110308437,0.0013819148830015524,0.0002913435661528881,8.974539649911573e-05
1542.675,0.0003503103940057791,0.0013795694634518615,0.00030222175991071566,8.471875446488743e-05
1542.68,0.00032770140300362853,0.001376745100978857,0.00031321002466173735,7.980226897006343e-05
1542.685,0.0003056885610073844,0.001373442892138235,0.0003243015385223925,7.499986220053241e-05
1542.69,0.0002842918594433133,0.001369664268861581,0.0003354893884092884,7.031538843750381e-05
1542.695,0.0002635309632253308,0.0013654109986909358,0.0003467665745160743,6.575263122967717e-05
1542.7,0.00024342519586609826,0.0013606851847818007,0.0003581260148716256,6.131530060306369e-05
1542.705,0.00022399352476884808,0.001355489265679254,0.00036956054996048504,5.70070303173331e-05
1542.71,0.00020525454668046485,0.0013498260148603147,0.000381062947418893,5.2831375164024e-05
1542.715,0.0001872264733456395,0.0013436985400488966,0.0003926259067869689,4.879180831504455e-05
1542.72,0.0001699271173443867,0.0013371102822954623,0.00040424206433051766,4.4891718717145085e-05
1542.725,0.00015337387815059,0.0013300650148294123,0.0004159039979127347,4.113440854034534e-05
1542.73,0.00013758372839572895,0.001322566841675202,0.0004276042319293531,3.752309067633056e-05
1542.735,0.00012257320037316433,0.0013146201960419393,0.00043933524228719406,3.4060886294338047e-05
1542.74,0.00010835837276906907,0.001306229838476434,0.0004510894614398026,3.075082245089505e-05
1542.745,9.495485765296537e-05,0.0012974008547910851,0.0004628592834598589,2.7595829760443412e-05
1542.75,8.237778771595934e-05,0.001288138653755557,0.0004746370691620799,2.4598740123571673e-05
1542.755,7.064180378657758e-05,0.0012784489645648205,0.0004864151512566848,2.176228451925543e-05
1542.76,5.976104261796356e-05,0.001268337834074717,0.0004981858395433636,1.9089090859075434e-05
1542.765,4.9749124962963074e-05,0.001257811623809661,0.0005099414261369592,1.6581681906667633e-05
1542.77,4.061914395042198e-05,0.0012468770067487712,0.0005216741907160264,1.424247326504006e-05
1542.775,3.238365376020172e-05,0.0012355409638799902,0.0005333764058041234,1.2073771430394532e-05
1542.78,2.5054658619879806e-05,0.001223810780538617,0.000545040342063739,1.0077771917494727e-05
1542.785,1.8643602118717144e-05,0.0012116940425160572,0.0005566582736163487,8.256557454629094e-06
1542.79,1.3161356859518686e-05,0.0011991986319571128,0.0005682224833679986,6.612096252763327e-06
1542.795,8.618214446223651e-06,0.0011863327230307696,0.0005797252683537634,5.146240347348032e-06
1542.8,5.02387582482887e-06,0.0011731047773942593,0.000591158945080562,3.860724016778176e-06
1542.805,2.387441977765774e-06,0.0011595235394345487,0.0006025158548815017,2.7571622763837415e-06
1542.81,7.174049862364748e-07,0.001145598031308426,0.0006137883692613715,1.8370494513292337e-06
1542.815,2.1639462946555938e-08,0.0011313375477645824,0.0006249688952462211,1.1017578277317973e-06
1542.82,3.0739436654375964e-07,0.0011167516507702008,0.0006360498807169011,5.525363847463541e-07
1542.825,1.5812852025707724e-06,0.0011018501639247366,0.0006470238197391649,1.9050960735513702e-07
1542.83,3.849286618955385e-06,0.001086643166684689,0.0006578832578705056,1.6676381966359805e-08
1542.835,7.116725403245183e-06,0.0010711409883813806,0.0006686207974560583,3.190897499836277e-08
1542.84,1.1388273886258362e-05,0.0010553542020567699,0.0006792291028940246,2.3695209590000736e-07
1542.845,1.6667943761773122e-05,0.001039293618098698,0.0006897009058826078,6.324220452207057e-07
1542.85,2.2959080323520108e-05,0.0010229702777017576,0.0007000290106292916,1.2188059485194208e-06
1542.855,3.02643571315191e-05,0.0010063954461346164,0.0007102062990341344,1.9964610771675304e-06
1542.86,3.858577110558811e-05,0.0009895806058410712,0.0007202257358282633,2.965614256166859e-06
1542.865,4.792463806046093e-05,0.0009725374493551733,0.0007300803736789015,4.126361360474346e-06
1542.87,5.828158867688449e-05,0.0009552778720586924,0.0007397633582425229,5.478666899285147e-06
1542.875,6.965656492552696e-05,0.0009378139647608331,0.0007492679331771017,7.0223636902072496e-06
1542.88,8.204881693515202e-05,0.0009201580061285889,0.0007585874450959849,8.75715262218298e-06
1542.885,9.545690032018406e-05,0.0009023224549529026,0.0007677153484709437,1.0682602508942605e-05
1542.89,0.0001098786739679956,0.0008843199422629367,0.0007766452104762626,1.2798150032938073e-05
1542.895,0.00012531129828225962,0.0008661632633016103,0.0007853707157664544,1.5103099778947365e-05
1542.9,0.00014175123390170827,0.0008478653693469306,0.0007938856711943428,1.7596624359904868e-05
1542.905,0.00015919424087680568,0.0008294393594095893,0.0008021840104535125,2.0277764632099786e-05
1542.91,0.00017763537832952566,0.0008108984717854894,0.0008102597986544193,2.3145430003209797e-05
1542.915,0.00019706900457463065,0.0007922560754952577,0.0008181072368184372,2.6198398829557093e-05
1542.92,0.0002174887777300398,0.0007735256615891453,0.0008257206662985867,2.943531890647048e-05
1542.925,0.00023888765679109717,0.0007547208343499034,0.0008330945731119051,3.285470804748981e-05
1542.93,0.00026125790319863414,0.0007358553023719607,0.0008402235921916795,3.645495475669895e-05
1542.935,0.0002845910828721146,0.0007169428695500012,0.0008471025115452422,4.023431898926626e-05
1542.94,0.000308878068739998,0.0006979974259551776,0.0008537262763249894,4.4190933004885755e-05
1542.945,0.00033410904373512584,0.0006790329386323949,0.0008600899927991193,4.832280230854443e-05
1542.95,0.0003602735042894536,0.000660063442296955,0.0008661889322291157,5.262780668370704e-05
1542.955,0.0003873602642924913,0.0006411030299643216,0.0008720185346413469,5.710370131170112e-05
1542.96,0.00041535745954990175,0.0006221658434913376,0.0008775744124991813,6.174811798278113e-05
1542.965,0.00044425255270323085,0.0006032660640627961,0.0008828523542638573,6.655856639202354e-05
1542.97,0.00047403233864928195,0.0005844179026018874,0.0008878483278498552,7.153243552590846e-05
1542.975,0.0005046829504167758,0.0005656355901385505,0.000892558483963938,7.666699513212236e-05
1542.98,0.000536189865540802,0.0005469333681144305,0.0008969791593329461,8.195939727880109e-05
1542.985,0.0005685379128894447,0.000528325478658405,0.0009011068798104676,8.740667799514696e-05
1542.99,0.0006017112799849996,0.000509826154811744,0.0009049383633667582,9.300575899998878e-05
1542.995,0.0006356935207709914,0.0004914496107366897,0.0009084705229530451,9.875344950963521e-05
1543.0,0.0006704675638692073,0.00047321003188800076,0.0009117004692438884,0.00010464644813192489
1543.005,0.0007060157212765937,0.00045512156518000486,0.0009146255132498657,0.00011068134483753732
1543.01,0.000742319697536381,0.0004371983091349935,0.0009172431688026515,0.0001168546230138453
1543.015,0.0007793605993648157,0.0004194543040280207,0.0009195511549084357,0.00012316266159766718
1543.02,0.0008171189457117803,0.0004019035220429165,0.0009215473979668021,0.00012960173728270648
1543.025,0.0008555746782924684,0.0003845598574258456,0.0009232300338558701,0.00013616802680749594
1543.03,0.000894707172532841,0.00036743711666828574,0.0009245974098786289,0.00014285760931358145
1543.035,0.0009344952489784369,0.00035054900870054394,0.000925648086571616,0.00014966646878189092
1543.04,0.0009749171851050223,0.0003339091351279169,0.0009263808393717999,0.00015659049653627658
1543.045,0.0010159507275820186,0.0003175309804912161,0.0009267946601420903,0.000163625493822419
1543.05,0.0010575731049246165,0.000301427902583137,0.0009268887585524333,0.00017076717445066092
1543.055,0.0010997610405867996,0.00028561312280296305,0.0009266625633161743,0.0001780111675111435
1543.06,0.0011424907664287398,0.00027009971658019415,0.0009261157232797745,0.0001853530201494108
1543.065,0.001185738036611929,0.000254900603850444,0.0009252481083648073,0.00019278820041108356
1543.07,0.0012294781418532125,0.00024002853961331314,0.0009240598103614575,0.00020031210014335397
1543.075,0.0012736859240922043,0.00022549610455640013,0.0009225511435717074,0.0002079200379620799
1543.08,0.0013183357915009296,0.00021131569577421296,0.0009207226453025648,0.0002156072622718747
1543.085,0.0013634017338912683,0.00019749951756701714,0.0009185750762067873,0.00022336895434816017
1543.09,0.0014088573384469524,0.00018405957234734336,0.0009161094204725784,0.00023120023146822443
1543.095,0.0014546758058365022,0.00017100765164011753,0.0009133268858589911,0.00023909615010038517
1543.1,0.0015008299666320387,0.0001583553272030085,0.0009102289035796552,0.000247051709138009
1543.105,0.0015472922980909588,0.0001461139422539364,0.0009068171280308268,0.0002550618531876311
1543.11,0.0015940349412239025,0.00013429460283112093,0.0009030934363675203,0.00026312147589763836
1543.115,0.0016410297182062766,0.00012290816927363013,0.0008990599279229934,0.00027122542333684295
1543.12,0.001688248150055537,0.00011196524784654932,0.0008947189234764899,0.0002793684974091909
1543.125,0.0017356614746317173,0.00010147618249973303,0.0008900729643638061,0.00028754545931403033
1543.13,0.0017832406648843424,9.14510467824971e-05,0.0008851248114364521,0.0002957510330383198
1543.135,0.0018309564473882717,8.189963590744755e-05,0.0008798774438649265,0.00030397990888767255
1543.14,0.0018787793211360294,7.283145897498582e-05,0.0008743340577880695,0.00031222674705024575
